CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,MaritalStatus,Complain,OrderCount,DaySinceLastOrder
54468,0,12,Mobile Phone,1,Debit Card,Female,3,5,4,Married,0,,2
54469,0,31,Computer,1,Debit Card,Male,3,6,3,Married,1,2,3
54470,0,5,Mobile Phone,1,COD,Male,3,4,1,Married,1,2,4
54471,0,5,Mobile Phone,2,UPI,Male,4,5,5,Married,0,2,1
54472,0,19,Computer,1,Debit Card,Male,4,4,5,Married,0,10,12
54473,0,5,Mobile Phone,1,Debit Card,Male,3,4,1,Married,1,3,3
54474,0,7,Computer,1,Debit Card,Female,4,4,4,Married,0,,9
54475,0,1,Mobile Phone,1,Credit Card,Male,4,4,5,Married,1,12,11
54476,0,17,Computer,1,Debit Card,Female,3,4,1,Single,0,2,8
54477,0,23,Mobile Phone,1,Cash on Delivery,Female,3,5,3,Single,1,2,8
54478,1,16,Mobile Phone,1,Credit Card,Male,3,5,4,Married,0,8,8
54479,0,1,Mobile Phone,1,Debit Card,Female,3,4,4,Single,1,2,3
54480,0,6,Mobile Phone,3,COD,Female,4,5,4,Married,1,12,10
54481,0,1,Mobile Phone,3,Debit Card,Male,4,4,3,Single,1,2,5
54482,0,5,Mobile Phone,3,E wallet,Male,4,4,1,Married,0,2,8
54483,0,6,Mobile Phone,1,Credit Card,Female,4,2,1,Single,0,2,8
54484,1,1,Mobile Phone,1,Credit Card,Male,3,6,1,Married,1,3,3
54485,0,4,Mobile Phone,1,Credit Card,Female,4,4,1,Married,0,2,10
54486,0,5,Computer,1,Debit Card,Female,3,5,3,Married,0,9,
54487,0,13,Computer,1,Credit Card,Male,3,5,1,Married,0,14,4
54488,1,3,Mobile Phone,3,Credit Card,Female,3,4,3,Married,1,2,1
54489,0,7,Computer,3,E wallet,Male,3,5,1,Single,0,2,2
54490,0,21,Mobile Phone,1,Debit Card,Male,3,4,3,Married,0,2,2
54491,0,17,Computer,1,Debit Card,Female,3,5,3,Married,0,2,1
54492,0,1,Computer,3,E wallet,Male,4,4,4,Married,1,2,5
54493,0,28,Computer,1,Debit Card,Female,3,4,3,Single,0,2,4
54494,0,17,Mobile Phone,1,Debit Card,Female,3,4,5,Married,0,2,
54495,0,19,Mobile Phone,1,UPI,Male,4,4,1,Married,0,10,9
54496,0,14,Mobile Phone,3,Credit Card,Male,3,6,1,Married,1,2,3
54497,1,1,Phone,1,UPI,Male,4,6,5,Married,1,2,8
54498,0,3,Mobile Phone,1,UPI,Male,2,5,1,Single,0,3,3
54499,0,4,Mobile Phone,3,E wallet,Female,2,5,3,Married,0,2,3
54500,0,1,Mobile Phone,3,E wallet,Female,3,4,4,Married,0,2,8
54501,0,11,Mobile Phone,1,Credit Card,Male,4,4,1,Married,0,2,5
54502,0,12,Mobile Phone,1,Debit Card,Male,4,5,1,Married,1,,10
54503,0,5,Mobile Phone,1,Credit Card,Female,3,4,1,Single,1,5,11
54504,0,3,Mobile Phone,3,E wallet,Female,3,5,4,Married,1,2,8
54505,0,9,Mobile Phone,1,Cash on Delivery,Male,4,4,4,Single,0,2,14
54506,0,1,Mobile Phone,1,Debit Card,Male,3,4,1,Married,0,2,3
54507,0,15,Mobile Phone,1,Credit Card,Male,4,5,4,Single,1,2,3
54508,0,21,Computer,3,Credit Card,Male,4,4,3,Single,0,2,1
54509,0,16,Mobile Phone,1,Debit Card,Female,3,4,1,Single,0,2,1
54510,0,3,Computer,3,Debit Card,Male,4,4,3,Married,0,2,3
54511,0,16,Mobile Phone,2,COD,Male,3,4,3,Married,1,2,1
54512,0,6,Phone,1,Credit Card,Female,4,4,4,Married,0,2,8
54513,0,22,Mobile Phone,3,Credit Card,Female,4,4,3,Married,0,,1
54514,0,11,Mobile Phone,1,Credit Card,Male,3,2,5,Married,1,7,8
54515,0,4,Computer,3,COD,Female,3,4,3,Married,1,3,3
54516,0,1,Mobile Phone,3,Debit Card,Male,3,4,3,Married,0,8,8
54517,0,16,Mobile Phone,1,UPI,Male,4,5,1,Single,0,2,1
54518,1,1,Computer,3,COD,Female,4,5,4,Single,1,2,3
54519,0,10,Computer,3,Credit Card,Female,3,4,1,Single,0,2,1
54520,0,10,Computer,3,Credit Card,Male,3,5,1,Married,0,2,
54521,0,31,Mobile Phone,1,Credit Card,Male,3,4,3,Married,0,2,3
54522,0,14,Phone,1,Debit Card,Female,3,2,3,Married,1,2,8
54523,0,1,Computer,3,Credit Card,Male,3,4,1,Single,0,3,3
54524,1,1,Mobile Phone,3,E wallet,Female,3,4,3,Single,1,2,1
54525,0,11,Mobile Phone,1,Credit Card,Female,4,4,5,Married,0,2,4
54526,0,20,Computer,1,Credit Card,Female,2,4,3,Married,0,2,1
54527,1,5,Computer,3,E wallet,Male,3,4,4,Single,0,8,
54528,0,24,Mobile Phone,1,Cash on Delivery,Male,4,5,1,Single,0,2,
54529,1,4,Mobile Phone,3,E wallet,Male,4,5,3,Married,1,2,1
54530,0,5,Mobile Phone,1,Debit Card,Male,3,5,4,Single,1,3,3
54531,1,1,Mobile Phone,3,Debit Card,Female,3,2,4,Single,0,2,1
54532,0,3,Phone,1,Debit Card,Male,3,4,1,Single,0,2,3
54533,0,9,Mobile Phone,1,Debit Card,Male,4,5,4,Single,0,2,1
54534,0,1,Mobile Phone,1,Credit Card,Male,3,4,4,Married,0,2,5
54535,0,2,Mobile Phone,3,Debit Card,Male,4,4,1,Single,0,2,8
54536,0,23,Mobile Phone,1,UPI,Male,3,5,3,Single,0,,1
54537,0,25,Mobile Phone,3,Debit Card,Female,3,4,1,Married,0,2,8
54538,0,10,Mobile Phone,1,Debit Card,Female,4,4,3,Married,0,3,3
54539,1,1,Computer,3,E wallet,Male,4,2,1,Single,1,2,5
54540,0,29,Mobile Phone,1,Debit Card,Female,4,4,1,Single,1,2,3
54541,0,1,Mobile Phone,3,E wallet,Female,4,4,3,Married,1,2,4
54542,0,4,Mobile Phone,3,COD,Male,4,4,4,Married,0,2,1
54543,1,1,Computer,1,COD,Male,4,4,5,Single,0,2,5
54544,0,1,Phone,1,Credit Card,Female,3,4,4,Married,0,2,3
54545,0,10,Mobile Phone,3,Credit Card,Male,4,5,3,Married,0,10,1
54546,1,1,Computer,1,COD,Male,3,4,1,Single,1,2,1
54547,0,11,Mobile Phone,1,Debit Card,Female,4,4,5,Married,0,13,18
54548,0,14,Mobile Phone,3,E wallet,Female,3,4,4,Married,0,2,4
54549,0,16,Mobile Phone,1,Debit Card,Female,4,4,5,Married,0,2,3
54550,0,11,Mobile Phone,1,Debit Card,Male,3,4,4,Single,1,2,2
54551,0,17,Mobile Phone,1,Debit Card,Male,3,5,4,Married,0,4,10
54552,0,14,Mobile Phone,1,Credit Card,Female,4,5,3,Married,0,2,1
54553,0,28,Mobile Phone,1,Credit Card,Male,3,4,5,Married,0,2,3
54554,0,8,Computer,3,E wallet,Female,4,4,3,Married,0,2,3
54555,0,5,Mobile Phone,1,Credit Card,Female,3,4,5,Married,0,4,13
54556,0,17,Computer,1,Credit Card,Male,4,4,1,Married,0,2,3
54557,0,17,Mobile Phone,1,UPI,Female,4,4,3,Married,1,2,3
54558,0,1,Mobile Phone,3,Debit Card,Female,4,5,1,Single,1,2,4
54559,0,11,Computer,1,Credit Card,Female,4,4,3,Married,1,11,8
54560,0,5,Phone,1,Debit Card,Male,4,5,5,Married,0,4,3
54561,0,13,Computer,1,Debit Card,Male,3,4,3,Married,1,2,7
54562,0,30,Computer,3,Debit Card,Female,3,2,5,Married,0,,8
54563,0,4,Mobile Phone,3,COD,Female,3,4,3,Single,0,5,5
54564,0,15,Mobile Phone,3,E wallet,Male,3,2,5,Married,0,2,8
54565,0,2,Mobile Phone,1,Credit Card,Male,4,4,5,Married,0,2,9
54566,1,1,Mobile Phone,1,Credit Card,Male,4,4,5,Married,0,2,3
54567,0,26,Mobile Phone,1,Credit Card,Male,3,5,3,Married,1,2,5
54568,0,19,Mobile Phone,1,Debit Card,Male,4,4,1,Married,0,2,3
54569,0,26,Mobile Phone,1,Debit Card,Female,2,4,1,Married,0,2,5
54570,0,16,Computer,1,Debit Card,Female,4,4,3,Married,0,2,3
54571,0,4,Mobile Phone,1,Debit Card,Female,3,6,1,Single,0,2,3
54572,0,31,Mobile Phone,1,Debit Card,Female,3,4,5,Married,0,12,11
54573,0,20,Mobile Phone,1,Credit Card,Female,3,4,3,Married,0,2,9
54574,0,16,Computer,1,COD,Female,3,5,1,Married,0,2,5
54575,1,1,Mobile Phone,3,COD,Female,4,4,4,Single,1,2,5
54576,1,1,Computer,3,E wallet,Female,3,6,3,Married,0,2,1
54577,0,12,Computer,1,Debit Card,Male,3,4,1,Married,1,2,1
54578,0,14,Mobile Phone,3,Debit Card,Female,4,4,3,Married,0,2,13
54579,0,1,Mobile Phone,1,Debit Card,Female,3,4,1,Married,0,2,3
54580,0,4,Computer,1,Debit Card,Male,3,4,1,Married,0,2,5
54581,0,3,Mobile Phone,1,Credit Card,Male,4,5,3,Married,0,,8
54582,1,1,Mobile Phone,1,COD,Female,4,5,4,Married,0,2,2
54583,1,1,Mobile Phone,2,COD,Male,3,5,1,Single,0,2,1
54584,0,4,Computer,3,UPI,Female,4,4,5,Married,0,8,9
54585,0,31,Mobile Phone,3,E wallet,Male,3,5,1,Married,0,2,1
54586,0,24,Mobile Phone,1,Debit Card,Male,3,5,3,Married,0,16,8
54587,0,4,Computer,1,Credit Card,Female,3,4,1,Single,0,7,8
54588,0,31,Computer,3,E wallet,Female,4,5,5,Married,0,14,
54589,0,21,Mobile Phone,1,Credit Card,Female,4,4,1,Married,0,2,5
54590,0,20,Mobile Phone,1,Debit Card,Male,3,4,3,Married,0,2,2
54591,0,9,Mobile Phone,1,Debit Card,Male,3,6,3,Single,0,5,4
54592,0,28,Mobile Phone,1,Debit Card,Female,3,4,3,Single,0,2,1
54593,0,8,Mobile Phone,1,Debit Card,Male,4,5,3,Married,0,6,8
54594,0,6,Mobile Phone,3,E wallet,Female,4,5,1,Married,1,2,
54595,0,5,Mobile Phone,1,Debit Card,Male,3,4,4,Married,0,2,9
54596,1,1,Mobile Phone,1,Credit Card,Male,3,4,3,Married,1,8,8
54597,1,1,Mobile Phone,1,Credit Card,Male,3,6,1,Married,0,2,4
54598,0,4,Mobile Phone,3,E wallet,Male,3,4,4,Single,0,2,3
54599,0,9,Mobile Phone,1,Debit Card,Male,4,4,3,Married,1,2,1
54600,1,1,Computer,1,Debit Card,Male,4,4,3,Married,0,2,
54601,1,1,Computer,2,UPI,Female,3,4,5,Married,1,2,
54602,0,16,Computer,1,UPI,Male,4,4,3,Married,0,3,1
54603,0,10,Computer,3,Credit Card,Male,3,4,1,Single,0,10,
54604,1,1,Computer,1,COD,Male,4,5,3,Single,0,2,3
54605,0,22,Mobile Phone,3,E wallet,Female,3,4,1,Married,0,7,8
54606,0,29,Mobile Phone,3,Debit Card,Female,3,4,4,Single,0,8,9
54607,0,15,Computer,3,Debit Card,Male,3,4,1,Single,0,2,11
54608,0,9,Mobile Phone,3,E wallet,Male,3,4,3,Married,0,7,10
54609,0,14,Mobile Phone,1,Debit Card,Female,4,4,3,Single,0,,14
54610,0,13,Computer,1,Debit Card,Female,3,4,3,Married,0,2,8
54611,0,5,Mobile Phone,3,Debit Card,Male,4,4,1,Single,1,2,6
54612,0,16,Mobile Phone,1,Credit Card,Male,3,4,5,Married,1,6,9
54613,0,19,Mobile Phone,3,UPI,Male,4,4,4,Married,0,4,8
54614,1,1,Computer,2,Debit Card,Female,3,4,3,Married,1,2,1
54615,0,3,Mobile Phone,1,COD,Male,3,4,1,Married,0,2,3
54616,0,7,Mobile Phone,1,Credit Card,Female,4,2,3,Married,0,2,6
54617,0,5,Mobile Phone,3,Debit Card,Male,3,5,1,Married,0,,2
54618,1,1,Computer,3,E wallet,Male,4,4,4,Single,1,2,1
54619,0,14,Computer,3,UPI,Male,3,6,5,Married,0,,2
54620,0,15,Computer,1,UPI,Female,4,5,3,Single,1,2,8
54621,0,1,Mobile Phone,3,Credit Card,Male,3,4,3,Married,0,2,1
54622,0,9,Mobile Phone,3,Credit Card,Female,4,4,3,Single,0,2,4
54623,0,8,Mobile Phone,3,Debit Card,Male,4,2,1,Single,0,6,8
54624,1,1,Phone,1,COD,Male,4,6,1,Single,1,2,1
54625,0,11,Mobile Phone,1,Cash on Delivery,Female,3,4,1,Single,0,2,3
54626,0,20,Computer,1,Credit Card,Female,3,4,3,Married,0,2,
54627,0,15,Mobile Phone,3,Debit Card,Female,4,4,5,Married,0,12,9
54628,0,11,Computer,3,Credit Card,Male,4,4,4,Married,0,8,
54629,0,26,Mobile Phone,1,COD,Male,4,4,5,Married,1,7,10
54630,1,1,Computer,3,UPI,Male,3,2,3,Married,0,2,3
54631,0,1,Computer,3,Credit Card,Male,3,4,1,Married,0,3,2
54632,0,12,Mobile Phone,1,Credit Card,Female,4,4,3,Married,0,2,
54633,0,11,Mobile Phone,1,Debit Card,Female,4,4,4,Married,0,5,4
54634,0,23,Mobile Phone,1,Debit Card,Male,3,5,3,Married,1,2,10
54635,0,1,Mobile Phone,1,Credit Card,Male,3,2,1,Married,1,2,5
54636,0,1,Mobile Phone,3,E wallet,Male,4,4,4,Married,0,2,5
54637,0,1,Phone,1,UPI,Male,4,5,4,Married,0,2,1
54638,0,24,Computer,2,Credit Card,Male,4,4,4,Married,0,11,8
54639,0,1,Phone,3,Credit Card,Male,3,4,3,Married,0,2,7
54640,1,1,Computer,1,Debit Card,Female,3,4,3,Married,1,2,3
54641,1,1,Computer,3,Debit Card,Male,4,5,5,Married,0,2,1
54642,0,8,Mobile Phone,1,Debit Card,Male,3,5,1,Married,1,2,4
54643,1,1,Mobile Phone,3,Credit Card,Male,3,4,5,Married,0,2,3
54644,0,9,Mobile Phone,1,UPI,Male,3,5,1,Single,0,2,3
54645,0,5,Mobile Phone,3,Credit Card,Male,4,2,1,Married,0,6,8
54646,0,1,Phone,1,Credit Card,Female,4,5,3,Married,0,2,4
54647,0,11,Mobile Phone,3,E wallet,Male,4,4,3,Married,1,2,
54648,0,1,Mobile Phone,1,Debit Card,Female,3,5,4,Single,0,2,1
54649,0,16,Mobile Phone,1,Debit Card,Female,3,4,1,Married,0,3,3
54650,0,17,Mobile Phone,1,UPI,Male,3,5,1,Married,1,2,1
54651,0,12,Mobile Phone,1,Debit Card,Female,3,4,5,Single,0,2,1
54652,0,17,Computer,1,Credit Card,Male,4,4,3,Married,1,5,8
54653,0,22,Mobile Phone,1,Debit Card,Female,3,5,5,Married,0,2,3
54654,0,18,Mobile Phone,2,Debit Card,Female,3,5,3,Single,0,2,3
54655,0,8,Mobile Phone,3,COD,Female,3,4,3,Married,1,2,7
54656,1,1,Mobile Phone,3,E wallet,Male,3,4,5,Married,0,2,3
54657,0,1,Mobile Phone,3,COD,Male,3,4,3,Single,0,2,3
54658,0,18,Mobile Phone,1,UPI,Male,3,4,1,Married,1,2,2
54659,0,1,Mobile Phone,1,Credit Card,Male,4,4,3,Married,0,3,3
54660,0,7,Mobile Phone,3,E wallet,Male,3,4,3,Married,0,2,3
54661,0,6,Mobile Phone,1,Debit Card,Female,4,4,1,Married,1,2,6
54662,0,4,Computer,1,Credit Card,Female,4,4,3,Married,0,2,1
54663,0,27,Mobile Phone,3,Credit Card,Female,3,4,5,Single,0,9,11
54664,0,8,Mobile Phone,1,Debit Card,Male,3,4,1,Married,0,9,9
54665,1,9,Computer,3,Debit Card,Female,4,4,5,Married,0,2,1
54666,0,1,Mobile Phone,1,Debit Card,Female,4,4,1,Married,1,2,3
54667,0,11,Mobile Phone,1,UPI,Male,3,4,3,Married,0,8,
54668,0,3,Mobile Phone,3,Credit Card,Female,4,4,3,Married,0,2,3
54669,0,9,Mobile Phone,1,Debit Card,Male,3,6,1,Single,0,12,9
54670,0,7,Computer,1,Debit Card,Male,2,4,1,Married,0,5,8
54671,0,28,Mobile Phone,2,Credit Card,Male,3,4,4,Married,0,,2
54672,0,10,Mobile Phone,1,Credit Card,Male,3,5,4,Married,1,2,
54673,0,1,Phone,1,Credit Card,Male,3,5,1,Single,0,2,2
54674,1,1,Phone,1,Credit Card,Male,3,4,3,Single,1,2,2
54675,1,1,Computer,1,Debit Card,Male,4,4,5,Single,1,10,8
54676,0,9,Computer,1,Debit Card,Male,3,5,3,Married,0,2,1
54677,0,1,Mobile Phone,1,Credit Card,Male,3,2,5,Married,0,2,3
54678,0,1,Mobile Phone,3,Debit Card,Male,3,2,4,Married,0,2,3
54679,0,12,Mobile Phone,3,E wallet,Female,3,5,1,Single,0,2,6
54680,0,3,Computer,1,Debit Card,Male,4,6,1,Married,0,3,9
54681,0,22,Mobile Phone,3,E wallet,Male,3,2,4,Married,0,3,3
54682,0,1,Computer,3,Credit Card,Female,4,2,1,Married,1,2,5
54683,0,11,Mobile Phone,1,Debit Card,Male,4,2,1,Single,0,2,1
54684,0,24,Mobile Phone,1,Credit Card,Male,4,2,3,Married,1,4,9
54685,0,8,Mobile Phone,1,Credit Card,Female,3,5,4,Single,0,8,
54686,1,1,Mobile Phone,3,Debit Card,Female,4,4,3,Single,0,3,1
54687,0,13,Mobile Phone,1,COD,Female,4,5,3,Single,0,12,11
54688,0,6,Mobile Phone,3,E wallet,Male,3,4,1,Single,0,2,9
54689,1,14,Computer,3,Cash on Delivery,Male,3,4,3,Married,1,2,4
54690,0,12,Mobile Phone,1,Debit Card,Female,3,2,1,Single,0,2,9
54691,0,1,Mobile Phone,1,Debit Card,Female,4,4,5,Married,0,2,8
54692,0,6,Mobile Phone,1,Debit Card,Female,3,4,1,Single,0,,8
54693,0,21,Mobile Phone,3,E wallet,Male,3,4,5,Single,0,2,8
54694,0,14,Computer,3,Debit Card,Male,3,5,5,Married,1,2,
54695,0,27,Mobile Phone,1,Debit Card,Male,3,2,3,Married,0,2,4
54696,0,15,Mobile Phone,2,UPI,Male,4,5,1,Married,0,13,7
54697,0,31,Mobile Phone,3,E wallet,Male,3,4,5,Single,0,3,3
54698,0,1,Computer,1,Debit Card,Male,3,4,5,Married,0,2,
54699,0,15,Mobile Phone,2,UPI,Male,3,5,3,Married,0,3,11
54700,0,24,Mobile Phone,3,E wallet,Male,3,4,4,Married,0,3,3
54701,1,1,Phone,1,Debit Card,Female,4,6,4,Single,1,4,8
54702,0,10,Computer,1,Debit Card,Female,4,2,5,Married,0,,6
54703,0,12,Mobile Phone,1,Debit Card,Female,3,4,3,Single,1,2,1
54704,0,18,Computer,1,Credit Card,Male,3,6,3,Single,0,2,5
54705,0,21,Computer,3,Credit Card,Female,3,4,3,Married,1,12,14
54706,0,4,Mobile Phone,3,E wallet,Male,4,4,1,Married,0,8,8
54707,0,3,Mobile Phone,3,Debit Card,Male,4,4,3,Single,0,2,1
54708,1,6,Computer,1,Credit Card,Male,3,2,3,Married,1,3,3
54709,0,17,Computer,3,Debit Card,Male,3,5,1,Married,0,3,3
54710,0,8,Mobile Phone,1,Credit Card,Female,4,4,3,Single,0,5,4
54711,0,1,Mobile Phone,1,Credit Card,Male,3,4,5,Married,0,2,3
54712,0,13,Mobile Phone,2,UPI,Female,3,2,4,Married,0,4,7
54713,0,30,Mobile Phone,1,Credit Card,Male,3,4,1,Married,0,,2
54714,0,14,Phone,1,Credit Card,Female,3,5,1,Single,1,3,4
54715,0,1,Mobile Phone,1,Credit Card,Female,3,5,5,Single,0,2,8
54716,0,3,Phone,3,E wallet,Male,3,4,4,Married,0,3,3
54717,0,27,Phone,1,Debit Card,Male,3,4,1,Single,0,3,3
54718,0,9,Computer,1,Debit Card,Female,4,4,5,Married,0,2,1
54719,0,6,Computer,1,Debit Card,Male,4,4,1,Married,0,5,8
54720,0,12,Mobile Phone,1,Credit Card,Male,4,4,3,Married,1,2,2
54721,0,8,Mobile Phone,1,Debit Card,Female,3,4,5,Married,0,2,1
54722,0,26,Mobile Phone,3,E wallet,Male,3,5,5,Married,0,2,17
54723,1,1,Mobile Phone,1,UPI,Male,4,4,1,Single,1,8,9
54724,0,1,Mobile Phone,3,Credit Card,Female,3,4,1,Single,0,2,5
54725,0,19,Mobile Phone,3,COD,Male,3,6,3,Single,0,4,2
54726,0,1,Mobile Phone,1,Credit Card,Male,4,2,3,Single,0,2,3
54727,1,11,Computer,3,Debit Card,Female,4,2,3,Single,1,2,4
54728,0,8,Mobile Phone,3,UPI,Male,3,4,1,Single,0,2,5
54729,1,19,Mobile Phone,1,Credit Card,Male,4,4,5,Married,1,2,5
54730,0,10,Computer,3,Debit Card,Male,4,5,5,Single,0,2,10
54731,0,26,Computer,1,Credit Card,Male,3,4,1,Married,0,2,3
54732,0,1,Computer,1,Debit Card,Female,4,6,1,Married,0,3,1
54733,0,3,Mobile Phone,1,Credit Card,Female,4,4,3,Married,0,2,2
54734,1,1,Mobile Phone,3,COD,Male,3,5,5,Single,0,2,3
54735,0,8,Mobile Phone,1,Debit Card,Female,4,2,1,Single,0,2,4
54736,0,28,Mobile Phone,1,Credit Card,Female,4,4,5,Married,1,2,5
54737,0,1,Computer,3,E wallet,Male,3,4,1,Married,0,2,2
54738,0,11,Mobile Phone,1,Debit Card,Female,3,4,5,Married,1,5,4
54739,0,12,Computer,1,Debit Card,Female,4,2,5,Single,1,5,13
54740,0,8,Mobile Phone,1,Credit Card,Female,3,5,5,Single,0,2,4
54741,0,9,Mobile Phone,3,Debit Card,Female,4,4,1,Married,0,2,3
54742,0,4,Mobile Phone,1,Debit Card,Male,3,6,3,Married,0,2,3
54743,0,14,Computer,1,Credit Card,Female,3,2,4,Married,0,4,8
54744,0,8,Mobile Phone,3,Debit Card,Female,4,4,5,Married,0,2,3
54745,0,16,Computer,1,Debit Card,Male,4,4,1,Married,0,15,10
54746,1,1,Phone,1,Debit Card,Male,4,2,5,Married,1,2,1
54747,0,1,Computer,1,Debit Card,Male,3,5,4,Married,0,2,1
54748,0,26,Mobile Phone,1,Debit Card,Female,3,4,3,Married,0,2,5
54749,0,24,Mobile Phone,1,Credit Card,Male,4,4,3,Married,0,2,4
54750,1,1,Phone,1,Debit Card,Female,3,5,5,Married,1,2,1
54751,0,7,Mobile Phone,1,Credit Card,Male,3,4,3,Married,0,,8
54752,1,1,Mobile Phone,3,E wallet,Female,4,4,5,Single,0,2,3
54753,0,21,Mobile Phone,1,UPI,Female,3,4,1,Married,1,4,1
54754,0,10,Mobile Phone,1,UPI,Female,3,4,4,Married,0,2,6
54755,0,3,Mobile Phone,1,Debit Card,Male,3,2,3,Married,0,2,8
54756,1,21,Mobile Phone,1,Debit Card,Male,3,4,4,Single,1,14,9
54757,0,9,Mobile Phone,1,Debit Card,Female,3,2,3,Single,0,3,3
54758,0,16,Mobile Phone,1,Debit Card,Female,3,5,1,Married,1,2,3
54759,1,1,Mobile Phone,1,Credit Card,Male,3,4,3,Single,0,3,2
54760,0,10,Phone,2,UPI,Male,3,4,4,Married,0,2,5
54761,0,6,Mobile Phone,1,Debit Card,Female,4,5,3,Married,0,7,9
54762,0,14,Computer,1,Credit Card,Male,3,5,3,Single,0,2,1
54763,0,4,Mobile Phone,1,Credit Card,Female,3,5,1,Single,1,2,1
54764,0,19,Phone,1,Debit Card,Female,4,5,3,Single,0,2,1
54765,0,16,Mobile Phone,1,Debit Card,Male,4,4,4,Married,0,8,9
54766,0,12,Computer,1,Debit Card,Male,1,5,5,Married,0,2,3
54767,0,8,Computer,1,Debit Card,Female,4,5,1,Single,0,2,4
54768,1,13,Mobile Phone,3,E wallet,Female,3,4,1,Married,0,8,8
54769,1,19,Mobile Phone,3,Credit Card,Male,3,4,1,Single,0,8,4
54770,0,17,Mobile Phone,1,Debit Card,Male,4,4,5,Married,0,2,1
54771,0,1,Mobile Phone,1,Cash on Delivery,Male,3,5,1,Married,1,,9
54772,0,9,Mobile Phone,1,UPI,Male,3,4,3,Single,0,2,
54773,0,2,Mobile Phone,3,E wallet,Female,3,4,4,Married,1,8,6
54774,0,8,Mobile Phone,2,UPI,Male,3,4,1,Married,0,2,3
54775,1,1,Computer,1,Credit Card,Female,3,5,3,Married,1,2,8
54776,0,1,Computer,1,Credit Card,Male,3,4,1,Married,0,2,1
54777,0,25,Mobile Phone,3,E wallet,Female,4,4,3,Married,0,5,18
54778,0,18,Mobile Phone,1,Credit Card,Male,3,4,4,Single,0,3,4
54779,0,1,Mobile Phone,1,Credit Card,Male,4,2,5,Single,0,2,2
54780,0,7,Mobile Phone,3,Credit Card,Male,3,2,5,Married,0,2,9
54781,0,9,Mobile Phone,1,Credit Card,Female,3,5,5,Single,0,2,2
54782,0,10,Mobile Phone,3,Debit Card,Male,3,4,1,Married,1,5,12
54783,0,6,Mobile Phone,3,Debit Card,Male,4,4,1,Married,0,2,4
54784,0,4,Computer,1,Debit Card,Male,4,5,1,Married,0,2,4
54785,0,27,Mobile Phone,3,E wallet,Female,4,5,1,Married,1,,5
54786,0,19,Mobile Phone,3,E wallet,Male,4,4,5,Married,1,,3
54787,0,6,Mobile Phone,1,Credit Card,Female,4,2,3,Married,0,2,4
54788,0,26,Computer,1,Credit Card,Female,3,5,1,Married,0,2,1
54789,0,11,Mobile Phone,3,E wallet,Male,4,5,3,Married,0,2,1
54790,0,2,Mobile Phone,2,Credit Card,Male,4,5,1,Married,0,2,5
54791,0,1,Mobile Phone,1,Debit Card,Male,3,5,1,Married,0,3,3
54792,0,18,Mobile Phone,1,Debit Card,Male,4,2,1,Married,1,2,3
54793,0,16,Computer,1,Credit Card,Male,3,4,1,Single,1,3,3
54794,0,10,Phone,2,Debit Card,Male,4,5,5,Married,0,2,4
54795,0,1,Mobile Phone,3,UPI,Male,4,4,5,Married,1,2,4
54796,0,9,Mobile Phone,1,Debit Card,Female,4,5,3,Married,1,,16
54797,1,1,Computer,1,Debit Card,Female,4,4,4,Married,1,8,9
54798,0,6,Computer,1,Debit Card,Male,4,4,1,Married,0,2,3
54799,0,1,Mobile Phone,3,E wallet,Male,3,5,5,Married,0,2,4
54800,0,23,Mobile Phone,1,COD,Female,3,4,5,Married,0,2,3
54801,0,1,Computer,1,Debit Card,Male,3,5,1,Married,0,4,5
54802,0,6,Computer,3,Debit Card,Male,3,4,4,Married,0,6,4
54803,0,12,Mobile Phone,3,E wallet,Male,4,5,4,Married,0,2,3
54804,0,16,Mobile Phone,1,Debit Card,Female,4,2,1,Married,1,2,4
54805,0,5,Phone,1,Debit Card,Male,3,4,1,Married,1,2,3
54806,1,1,Mobile Phone,3,Credit Card,Female,3,5,3,Married,1,2,3
54807,0,27,Mobile Phone,3,E wallet,Male,4,4,1,Married,0,,3
54808,0,9,Mobile Phone,1,Cash on Delivery,Male,4,5,4,Married,0,,9
54809,0,11,Computer,3,Credit Card,Female,3,4,1,Married,0,2,1
54810,0,27,Mobile Phone,1,Debit Card,Female,4,4,1,Single,0,4,9
54811,0,17,Computer,1,Debit Card,Female,3,4,1,Married,0,3,3
54812,0,21,Mobile Phone,3,E wallet,Female,3,4,1,Married,1,8,8
54813,0,11,Computer,3,Credit Card,Male,3,4,4,Single,1,2,10
54814,0,24,Computer,1,Debit Card,Male,4,4,5,Married,0,15,8
54815,0,13,Mobile Phone,2,Debit Card,Female,3,5,1,Married,0,2,5
54816,0,7,Phone,2,UPI,Male,3,4,4,Married,1,2,4
54817,1,1,Mobile Phone,1,Debit Card,Male,3,4,1,Single,1,2,2
54818,0,3,Mobile Phone,1,Credit Card,Female,4,5,1,Married,0,2,4
54819,0,18,Mobile Phone,1,Debit Card,Male,4,4,5,Married,1,8,2
54820,0,2,Mobile Phone,3,Credit Card,Male,4,4,1,Single,0,2,3
54821,1,21,Computer,1,Debit Card,Male,3,5,1,Married,1,2,1
54822,0,17,Mobile Phone,1,Debit Card,Female,3,4,4,Married,0,2,1
